card_id,cluster_id
C_ID_3736c006c0,3
C_ID_d6e69a7dfe,0
C_ID_311e3408f7,0
C_ID_2bf6c1251d,3
C_ID_b2eb3e7736,0
C_ID_1e5af310a0,3
C_ID_e190c8f2e4,1
C_ID_87e3fe0173,1
C_ID_93c2c94c58,0
C_ID_37f3945253,3
C_ID_0661b96824,3
C_ID_1557d1dc36,3
C_ID_e0ab6d8699,3
C_ID_5f0d0015e8,5
C_ID_e7c923f7e8,0
C_ID_c6146c411c,3
C_ID_893c28975f,3
C_ID_a8f4d74eb8,0
C_ID_eee68ad064,1
C_ID_49274e420d,0
C_ID_cc20eb99c8,3
C_ID_8c1bd8219c,1
C_ID_13a40c7a54,3
C_ID_62b9486f4c,1
C_ID_01edd3ad96,1
C_ID_463fa55b56,0
C_ID_b76c6979d4,3
C_ID_6aedcd6b11,0
C_ID_eaef51eb4c,5
C_ID_487db71f5e,0
C_ID_770118a9ad,0
C_ID_3df27e02ec,0
C_ID_f2350f2692,0
C_ID_254ee45138,4
C_ID_19e84e7a3a,3
C_ID_1b4bfc99ab,0
C_ID_789440b3e1,0
C_ID_b865e7b5fb,1
C_ID_7641ad4454,1
C_ID_7dcdde7c1d,0
C_ID_50294c03bd,5
C_ID_66c0166290,0
C_ID_8cedb1705d,2
C_ID_674d57ec16,1
C_ID_70b5c407f5,5
C_ID_06b835d0cd,3
C_ID_45a2265f45,3
C_ID_c0279c39e4,1
C_ID_a55323588a,1
C_ID_646540bbdf,5
C_ID_d63091eddf,0
C_ID_ac1cc2dd28,3
C_ID_ce392b3172,5
C_ID_771e828d52,0
C_ID_bc16662535,1
C_ID_709eb03e6b,1
C_ID_068b62aede,2
C_ID_3ceb869029,0
C_ID_a515f7a5de,0
C_ID_93288e5d42,3
C_ID_1420c64e48,1
C_ID_729271feea,4
C_ID_025c2a6731,3
C_ID_c4e7bdbb3d,0
C_ID_10fc377bb6,3
C_ID_501763e8fb,5
C_ID_073218aaf6,0
C_ID_f06d582c20,3
C_ID_b95f39e713,5
C_ID_2c5e2e3ec0,0
C_ID_8cc260f541,0
C_ID_0203ac9656,3
C_ID_dc732c5d6a,3
C_ID_74c2447cb9,0
C_ID_8ca9874b84,5
C_ID_47cc140986,0
C_ID_14103be1d1,0
C_ID_0a6b639fa4,0
C_ID_6dbd9181a3,5
C_ID_1d4f7efff6,0
C_ID_a643b4cc2e,1
C_ID_1fa128f4fc,2
C_ID_bc17823e58,5
C_ID_49ddd560eb,0
C_ID_b16c28cb12,1
C_ID_6c2c422213,0
C_ID_165c1c02a9,3
C_ID_a5632edbde,0
C_ID_3d843fc726,3
C_ID_0661639cc4,3
C_ID_2ba9d88c4f,0
C_ID_53feea46f5,0
C_ID_3d0908badc,3
C_ID_8b45ee4df3,0
C_ID_a479ec83a4,0
C_ID_93a3e21611,3
C_ID_2a8688ea48,3
C_ID_09b7afab86,3
C_ID_7e19061613,0
C_ID_c590aa1be7,3
C_ID_8489691f2a,3
C_ID_3c670c7b5c,3
C_ID_28f0195211,0
C_ID_b0cd150a52,0
C_ID_141bb21f30,5
C_ID_f5ccccd44a,0
C_ID_ecf38efb29,0
C_ID_f1b74d5534,1
C_ID_8a6d0f770d,3
C_ID_9933e915a5,5
C_ID_e3fef96d7f,5
C_ID_249ed509a2,5
C_ID_93779436b8,3
C_ID_f61958273e,1
C_ID_a0af872645,0
C_ID_317baa6831,2
C_ID_0f499b679e,5
C_ID_50809fb05e,0
C_ID_a7fd714e7d,0
C_ID_c72ea28db3,3
C_ID_eee0a6976e,0
C_ID_33921e7507,2
C_ID_af8e2c492d,0
C_ID_2f4adcf8fb,3
C_ID_7da821d9b4,3
C_ID_b9121fe0dd,2
C_ID_ca4c46b3c4,0
C_ID_535b595472,3
C_ID_4c2682fb80,0
C_ID_91c2095fd2,0
C_ID_205df3c107,1
C_ID_5a6cf00d99,0
C_ID_98eafa87b2,5
C_ID_8cba660416,0
C_ID_941d5e9f4a,1
C_ID_9757523fef,0
C_ID_0ff8dd4f5b,0
C_ID_cc9e3346d3,0
C_ID_9c1ca0e334,0
C_ID_59c7ad69f0,3
C_ID_583c933cb3,0
C_ID_fd5f54d815,3
C_ID_aa28f55d83,3
C_ID_db019b02c8,0
C_ID_15b607fb3e,5
C_ID_1220b3661f,0
C_ID_0e675d0dfb,0
C_ID_80e4c041a3,0
C_ID_bed116858a,0
C_ID_0cb60eb7fa,3
C_ID_655d4d5a72,1
C_ID_fb0bb4a355,3
C_ID_a76aac310b,5
C_ID_a00e15c8e6,0
C_ID_690cf5f6d3,5
C_ID_aed5ad7411,3
C_ID_f620527cc1,3
C_ID_90d37ca298,1
C_ID_b64233c9f6,5
C_ID_4e17233cdd,5
C_ID_2220bb5e83,3
C_ID_207020b025,5
C_ID_7ce9c02b76,3
C_ID_9c8d4f7419,1
C_ID_59ef576573,3
C_ID_805061aae7,1
C_ID_93880503c5,0
C_ID_cf282de6fb,5
C_ID_b046a0855a,0
C_ID_1322d2a181,0
C_ID_bec522041f,3
C_ID_27a8c4a146,3
C_ID_c7ff122e92,3
C_ID_5d7e1500ee,0
C_ID_b910833514,0
C_ID_a17634996c,5
C_ID_31054fbf8d,5
C_ID_ceb2514338,0
C_ID_4d4432c109,0
C_ID_dec2c24147,1
C_ID_46c418dd1f,0
C_ID_5ad3f76b87,3
C_ID_917b1e61da,0
C_ID_cad2328bb7,3
C_ID_383cbcfd97,2
C_ID_2945968a7a,3
C_ID_f758868917,5
C_ID_678ef04ec8,0
C_ID_0ac4fd6b2e,2
C_ID_ec4661bd3e,0
C_ID_6c5ec94ce5,5
C_ID_40f5d7effe,3
C_ID_a28928179e,0
C_ID_2fac4cd10f,3
C_ID_7e4f4642b2,0
C_ID_1929a58ddd,0
C_ID_f6090845e4,3
C_ID_fd885a2881,0
C_ID_d89cfd45c4,3
C_ID_a6c9443fdb,3
C_ID_97be87edc1,3
C_ID_3872657333,0
C_ID_c8251d7eff,3
C_ID_c6cad1e5ff,3
C_ID_9d3cfb0609,3
C_ID_2ba0ae352a,3
C_ID_3a46a1f45a,5
C_ID_0a8dfc1417,3
C_ID_4c6e5829cf,3
C_ID_33ee17511e,3
C_ID_462d47a635,0
C_ID_63b6e21609,0
C_ID_a7dae5e865,0
C_ID_5eb5f1984b,4
C_ID_e67a50705f,3
C_ID_a60ddacbce,0
C_ID_5b6de98c13,0
C_ID_ffdd77f2de,5
C_ID_d512535549,0
C_ID_4acdd5439e,0
C_ID_20eaf3ee71,0
C_ID_a5300ecbab,1
C_ID_5e0d3fa144,0
C_ID_a6ed9f7823,0
C_ID_7600ff096f,2
C_ID_c725af6993,0
C_ID_d18a9234a2,0
C_ID_2c0c20b369,1
C_ID_5b58c12c3c,0
C_ID_ec8363fbd2,2
C_ID_f1b7bb137d,0
C_ID_d4c7e1f3c2,3
C_ID_f63de3f18b,3
C_ID_361ed9b584,5
C_ID_c8efc0ea20,1
C_ID_96e5642279,0
C_ID_182dbd3536,0
C_ID_04f643bde9,3
C_ID_9f49dcd730,3
C_ID_2ea886bb0a,5
C_ID_0a140fafa9,3
C_ID_45d4f3fe99,0
C_ID_18e3364d03,0
C_ID_eeb2b97bc7,1
C_ID_f15229a249,3
C_ID_ad0dd24499,0
C_ID_09d55cf0d7,1
C_ID_79daa77752,0
C_ID_f439d34b8b,5
C_ID_6afca2548c,3
C_ID_efaed686fa,3
C_ID_a7accc1780,0
C_ID_0e234fd83e,0
C_ID_28b2998326,3
C_ID_c122f9470f,3
C_ID_c0d44d8236,3
C_ID_7b7fbd85d7,1
C_ID_9a1411eae9,1
C_ID_ab92c94a81,0
C_ID_f66cbb6cdf,3
C_ID_f3ad161a19,2
C_ID_54ce53447b,3
C_ID_d1c3dc58fa,3
C_ID_6fd5b2241a,5
C_ID_2910ccfeb8,2
C_ID_62a61e88b0,0
C_ID_5db079640c,3
C_ID_a6241827b7,0
C_ID_4821cad722,5
C_ID_20880ca874,5
C_ID_4d5a3188ab,3
C_ID_67a24c935e,0
C_ID_aba97affe2,0
C_ID_1bf45daecb,3
C_ID_ca9662c83a,0
C_ID_a8faab4b13,2
C_ID_6a7289d36f,3
C_ID_eb23a4b31f,0
C_ID_3f4e2d586b,0
C_ID_9cf0ccc4bb,3
C_ID_4414597133,0
C_ID_56e8c7d904,0
C_ID_20abc4e966,0
C_ID_6045892fc0,0
C_ID_54544c3933,0
C_ID_ed7bda640c,0
C_ID_23e8308a89,3
C_ID_b35c413623,0
C_ID_7ee4999a58,3
C_ID_38e32416ae,3
C_ID_e68e6a37e7,5
C_ID_8241796fd8,2
C_ID_9aa777834e,2
C_ID_85d68c2be6,0
C_ID_27bdec6a66,5
C_ID_e33f30c90e,2
C_ID_bc7191fd61,2
C_ID_b8fb132ebe,5
C_ID_869a0b1477,5
C_ID_6d5fc26083,0
C_ID_3eea798c72,0
C_ID_c5daa9390b,5
C_ID_d3fbd8c782,0
C_ID_b73c73b517,0
C_ID_ef7dd64e12,0
C_ID_dd3d767ca8,3
C_ID_6b48510444,5
C_ID_662ad8e39f,3
C_ID_dd68804985,2
C_ID_d54d3b5682,3
C_ID_d98d84845b,0
C_ID_9223f3f607,0
C_ID_f10f108d22,0
C_ID_d67c09309b,3
C_ID_d2c38700d4,3
C_ID_9ac2456ab4,3
C_ID_35bc75ce66,1
C_ID_afa84504a9,5
C_ID_3422ef9ce0,3
C_ID_55c6b051c1,3
C_ID_4263c4872b,3
C_ID_c6593a0feb,3
C_ID_39876d079e,5
C_ID_41f2f009f6,0
C_ID_1da77f894f,5
C_ID_ddd7f70fb3,1
C_ID_e808c98b74,3
C_ID_2279d2d427,3
C_ID_5199f0046f,0
C_ID_44ff1c29b4,0
C_ID_09eb8667e8,3
C_ID_98a425e908,3
C_ID_d320d6f490,3
C_ID_e5dfd92234,0
C_ID_bf4a81eb7f,3
C_ID_48b1e3a93a,4
C_ID_af6ee3286e,5
C_ID_1235b72ad1,3
C_ID_7bdc8444db,5
C_ID_c13686fcaf,5
C_ID_d13a51ecd6,0
C_ID_2d51959145,5
C_ID_c57a410be5,5
C_ID_a052d50407,3
C_ID_db813dda50,0
C_ID_0d954ceb04,3
C_ID_8d06eaee8f,3
C_ID_8a5826ebaf,3
C_ID_6fec79ab92,0
C_ID_54b21d32a8,5
C_ID_874f6ba566,0
C_ID_3df59a80c9,4
C_ID_1ffdfb3182,1
C_ID_74b06bbb9f,3
C_ID_7c5f081603,3
C_ID_e5b7fd0227,4
C_ID_2b930639ae,0
C_ID_bf40c0cf58,5
C_ID_5189f8d103,1
C_ID_7322fd4db7,3
C_ID_71e45b9ba6,5
C_ID_830febdbcc,3
C_ID_b173e7260c,0
C_ID_8ca4f37ba8,1
C_ID_75073960f3,0
C_ID_b749e38d8d,3
C_ID_9246f75d27,0
C_ID_eefb4d9fcc,5
C_ID_df3df1a26e,3
C_ID_1bb55061af,0
C_ID_8a4ee1f705,5
C_ID_56334fbdcb,0
C_ID_45c2e657ed,3
C_ID_34dcbaa2ca,3
C_ID_c10ccbdc4d,3
C_ID_54590f6b4d,5
C_ID_5926b43c83,3
C_ID_46cd07181b,0
C_ID_5b60c94287,0
C_ID_6d13f32866,3
C_ID_384044821f,3
C_ID_62461c8bea,0
C_ID_9c199928d9,0
C_ID_257b4cda76,3
C_ID_5c142e6c8c,1
C_ID_4d500fe48e,5
C_ID_f7d6b301a1,3
C_ID_f78612c3cf,0
C_ID_ac9772b1c4,0
C_ID_c15dbaab31,0
C_ID_e639ec2c0b,3
C_ID_99132fd8b1,0
C_ID_2d482b3605,5
C_ID_329a8326cc,3
C_ID_141cd5b78c,0
C_ID_98255825fe,0
C_ID_5350d21966,1
C_ID_f0c51e5f7e,2
C_ID_64085125ba,3
C_ID_4cb079e5d1,3
C_ID_2e9d26171f,3
C_ID_1f53134f42,3
C_ID_ed7c848802,5
C_ID_3732f7d325,3
C_ID_f97ebc44c7,0
C_ID_a5b5547d51,1
C_ID_55938bfa07,0
C_ID_57af5709a3,4
C_ID_98d7bfbcc1,3
C_ID_925880baa8,4
C_ID_e6fc09f6a5,2
C_ID_5c9116f410,0
C_ID_7e04b0706d,5
C_ID_f7adf07544,0
C_ID_b9e8c74901,0
C_ID_c52f1735c1,0
C_ID_c1278d7f96,5
C_ID_7a75b5f078,5
C_ID_0a239ea5e2,1
C_ID_1a13957448,0
C_ID_48f684a78f,0
C_ID_5689500932,0
C_ID_007a5c6579,4
C_ID_e20d66ec18,0
C_ID_57a729e43d,0
C_ID_fa95e96706,1
C_ID_17205c365f,4
C_ID_e79737f944,3
C_ID_9f207f4881,3
C_ID_c2e8d22669,1
C_ID_99ba8f5c2c,0
C_ID_af0c618cd3,3
C_ID_8155b2cbb7,0
C_ID_94889233c1,5
C_ID_d109c5b0fb,0
C_ID_d4b9a65199,0
C_ID_28b14c4b4c,1
C_ID_096720d25e,5
C_ID_1003cc337c,5
C_ID_1853c5db35,3
C_ID_d31ee9f23d,1
C_ID_2d8baef2fe,4
C_ID_f84e530b11,5
C_ID_8e9264eb07,3
C_ID_e39ad44021,4
C_ID_4648a1f8ab,0
C_ID_a47cd0ec03,0
C_ID_17c7c6058c,3
C_ID_fa6db66737,3
C_ID_1add3eb7c6,5
C_ID_3f153804f6,1
C_ID_1dedc9799e,3
C_ID_6bd6046420,0
C_ID_c2ce9c18b5,3
C_ID_db623bf087,0
C_ID_ce8369bf2f,3
C_ID_811e62b38f,0
C_ID_59c603f6e4,5
C_ID_689453271b,5
C_ID_e85332cdc9,0
C_ID_e8613273b1,0
C_ID_1a4ad8a688,0
C_ID_1c92f3ea25,0
C_ID_e5574aff8c,5
C_ID_3c9ccdf1d4,3
C_ID_16cf467738,0
C_ID_9ac19fa5a7,2
C_ID_273e743d56,5
C_ID_2f522d12e8,1
C_ID_3eb11794bb,3
C_ID_507756906f,3
C_ID_ce9c3faeda,5
C_ID_9601404c27,5
C_ID_44d9ba5446,5
C_ID_a5a44d8b6b,3
C_ID_28b554510f,3
C_ID_2497fda0bd,0
C_ID_f41cf926d9,3
C_ID_07c30d1aed,5
C_ID_75d0bb5b26,1
C_ID_d760f7589c,5
C_ID_506112a629,1
C_ID_135de8246a,3
C_ID_eab3cac699,0
C_ID_c562a58da9,5
C_ID_ce9a85a8dc,5
C_ID_2259831587,3
C_ID_921e4fa01c,5
C_ID_e845cbf13f,1
C_ID_6447252888,3
C_ID_235890e321,3
C_ID_53514c1793,3
C_ID_9946c88caf,0
C_ID_c769ea1963,0
C_ID_f75975161b,5
C_ID_c67956464b,0
C_ID_4bc4b801b0,3
C_ID_9d09c0f430,0
C_ID_641b052ae7,2
C_ID_84f73e4700,5
C_ID_790a2907b3,3
C_ID_dc0ed4e0ef,0
C_ID_fc224c691b,0
C_ID_e9c717cda2,5
C_ID_11c22e0f89,0
C_ID_af3883b7e9,3
C_ID_b84a20f70e,3
C_ID_11bfd11315,5
C_ID_ad1d790fe9,3
C_ID_b2d45873fa,0
C_ID_4e4eef5423,0
C_ID_8047c4f4ca,3
C_ID_89a66b7157,3
C_ID_cf151d0bbd,0
C_ID_48e5613e31,5
C_ID_9275642211,4
C_ID_62ba5f9e71,0
C_ID_e0882f364d,0
C_ID_098044b0cf,0
C_ID_c2671d9d16,3
C_ID_65907296ad,0
C_ID_da86e661ff,3
C_ID_1d524f9b91,0
C_ID_ed792d3cf4,5
C_ID_3364fa5096,0
C_ID_84f866748d,3
C_ID_538510ff8c,3
C_ID_e1638c7eef,0
C_ID_a2ff7840d7,3
C_ID_84db134cc6,5
C_ID_b6ada9c6f2,0
C_ID_3ad48eb5cc,0
C_ID_62ae522fb8,3
C_ID_746a8c2fda,1
C_ID_f968f0d56c,1
C_ID_98ad7b6369,3
C_ID_83c873f9db,3
C_ID_fbd8b1f0b2,3
C_ID_2267b994d0,3
C_ID_b0c38d2c92,0
C_ID_b4c29a86b8,0
C_ID_bac3c2e881,3
C_ID_7648af431d,0
C_ID_650018aa0b,0
C_ID_8d0e51ef77,3
C_ID_45534afa98,0
C_ID_dab4dc1af2,3
C_ID_8c5e9c7cf7,1
C_ID_eb28c62d13,3
C_ID_e039c487eb,5
C_ID_69845d90de,0
C_ID_8bfb8a40f2,3
C_ID_09999ca7cd,3
C_ID_51195cd9b6,1
C_ID_6767b5e2a8,1
C_ID_cdff4c2907,0
C_ID_b1ab2b6f4c,3
C_ID_ec97578e5f,3
C_ID_37859886a7,3
C_ID_054b7e91a2,0
C_ID_1963726735,4
C_ID_603352099d,0
C_ID_3584405a4a,0
C_ID_4215191e61,5
C_ID_cd391c7b3e,2
C_ID_beb82b2d9b,3
C_ID_4b87202c89,3
C_ID_de6508a468,0
C_ID_2a01042910,0
C_ID_f6d254ecf5,5
C_ID_fb256c677e,3
C_ID_daf3ffa467,0
C_ID_947081ba99,3
C_ID_45194ae895,4
C_ID_f58a520246,3
C_ID_5a5a61eb76,3
C_ID_a6276d59d4,5
C_ID_5cdcb6f4fa,0
C_ID_c26a66ba3e,3
C_ID_b856f4a983,3
C_ID_f11e64f1a2,3
C_ID_5409fde874,3
C_ID_36d145be50,3
C_ID_9135ac75e7,3
C_ID_7b30ff3b36,3
C_ID_095051d083,0
C_ID_e7b0402fe1,0
C_ID_1b3660b122,0
C_ID_8f2c87c087,0
C_ID_6bd66241f1,0
C_ID_7d342a462c,0
C_ID_1dd3c1b81d,5
C_ID_33769fd493,3
C_ID_e81fff82aa,3
C_ID_becd776fed,5
C_ID_3bcb521bba,0
C_ID_763729b977,3
C_ID_aa80d23a1c,3
C_ID_9a4e656140,0
C_ID_7edb0f121e,3
C_ID_ee6db393c1,0
C_ID_5ed506df59,0
C_ID_a68846d0ff,0
C_ID_1cf091aec3,5
C_ID_029cec637d,3
C_ID_2051377e2d,3
C_ID_14cc222566,5
C_ID_40d6bea348,0
C_ID_da3d1846a9,1
C_ID_c4e4efc6cd,3
C_ID_49bc27181a,3
C_ID_5edbf8b041,0
C_ID_f9cb582718,2
C_ID_2f23eb4a42,5
C_ID_69f284061b,0
C_ID_9ec2320e84,5
C_ID_ac060df283,0
C_ID_bbbee0dc72,0
C_ID_74230e0655,5
C_ID_ce3891e461,5
C_ID_22bc5ce07f,1
C_ID_601a85798e,5
C_ID_78aba0ab0e,3
C_ID_f110fc795d,0
C_ID_2157175a3a,1
C_ID_485c565275,3
C_ID_ca69a6d467,5
C_ID_cd0a9d38b4,3
C_ID_6ebaaba436,5
C_ID_c70eb24855,5
C_ID_2671f8ef13,3
C_ID_f8da81c03a,3
C_ID_1d0b7ebd3f,3
C_ID_ec807abf7a,3
C_ID_bd72ac8cf3,3
C_ID_c28c2d79bf,0
C_ID_1a651b9e86,0
C_ID_d640290cf8,3
C_ID_be805a8bb4,1
C_ID_202dfb8213,0
C_ID_d19636374a,0
C_ID_b95d22896a,3
C_ID_64ca820d5e,0
C_ID_e32ce53b95,0
C_ID_c9023fa419,0
C_ID_8ff84486cc,1
C_ID_96331d7dac,0
C_ID_97ceaa1bbd,2
C_ID_400de8001a,5
C_ID_44f5bef23e,3
C_ID_586a91c267,3
C_ID_c42b5c00e4,0
C_ID_06ac936b51,1
C_ID_ac5db652f4,3
C_ID_6b84fd0d7e,1
C_ID_9555d659cb,3
C_ID_c6fd138fd9,3
C_ID_03e562d2f7,3
C_ID_64cd3c96ff,0
C_ID_c9df51b21b,2
C_ID_4dce37d4a8,3
C_ID_a36dd8be06,5
C_ID_598acf2a33,3
C_ID_bfb7e49e14,0
C_ID_9aa406a44e,1
C_ID_3a1076a4c7,5
C_ID_c6b0fd4440,0
C_ID_8408d8bd83,3
C_ID_d30560c8f0,5
C_ID_398cf3f5eb,0
C_ID_12e6943358,1
C_ID_6645bc7fc2,0
C_ID_484920807a,3
C_ID_e9d2193ce1,1
C_ID_ac0b0da0e2,0
C_ID_4250e0a44a,0
C_ID_0126f7b53b,1
C_ID_d5b42ca938,5
C_ID_5259231d59,5
C_ID_d9df06b9f1,0
C_ID_bdb60a54ef,3
C_ID_e3f0e8f9f5,3
C_ID_7718bb9ce6,0
C_ID_f68e08c327,0
C_ID_3fa5079ac0,0
C_ID_0dad788f82,3
C_ID_4664d0ac15,3
C_ID_22bb2f6697,0
C_ID_5a39fd9f8c,3
C_ID_976fcfd846,4
C_ID_0546cb7bfd,1
C_ID_acec84d0dc,3
C_ID_3f1633e1f6,0
C_ID_43339ce7d6,3
C_ID_10a5de5af9,3
C_ID_f43da9112d,0
C_ID_968faf7900,2
C_ID_1e2c5c1446,3
C_ID_44da141489,0
C_ID_499cd031e1,3
C_ID_0510accad2,0
C_ID_f558d484f3,0
C_ID_9632742f93,3
C_ID_32009713a1,5
C_ID_fbf8565198,1
C_ID_b7d10038d8,1
C_ID_41f206ee0a,5
C_ID_9d277bc606,0
C_ID_db9e944a70,5
C_ID_db35a59be3,0
C_ID_f41e83cc21,0
C_ID_b6fe946eb1,3
C_ID_327a7f5657,4
C_ID_c9f0c6c5cf,5
C_ID_fb88c23545,3
C_ID_6aee109467,0
C_ID_65c2acf1c4,0
C_ID_ffd9186c2e,1
C_ID_1c4a6a4d9c,3
C_ID_d07b1b5a78,0
C_ID_fd8e04601b,1
C_ID_ee47a644b7,0
C_ID_1ae8e13303,0
C_ID_46d434b197,1
C_ID_9e0ae7b171,5
C_ID_b78ff48d1e,0
C_ID_5e261e40ad,4
C_ID_75e697358f,2
C_ID_559e9f9f3b,3
C_ID_c359d2a9cf,0
C_ID_09b11f9c8c,0
C_ID_1407e2e42b,0
C_ID_fea3f15c5b,5
C_ID_b34540c3c4,2
C_ID_4277bd445a,5
C_ID_52958f3a64,2
C_ID_48523812e6,3
C_ID_60d625f86f,1
C_ID_58c6a833ae,0
C_ID_8cf79124a3,0
C_ID_edd90b67d6,5
C_ID_f9b74dbc77,3
C_ID_7a3c44621f,0
C_ID_920a532d29,5
C_ID_48618ce2a1,0
C_ID_0dcad32a6b,0
C_ID_b48b99a6d5,3
C_ID_44735be55d,1
C_ID_d62c208e93,3
C_ID_7a2d78c1ea,3
C_ID_2fe83ae579,5
C_ID_a2908b46dd,3
C_ID_64d36a3550,0
C_ID_58a0dda635,3
C_ID_8a8c0c1600,0
C_ID_747786f8cf,0
C_ID_4e6e5bdebb,0
C_ID_6dee9d6e18,0
C_ID_a787a997ef,3
C_ID_fb63142688,0
C_ID_d5de925f27,0
C_ID_ae188cffbe,0
C_ID_0cda9e9526,3
C_ID_2b3cdcb118,5
C_ID_94358e26d9,5
C_ID_ef1a667a1f,5
C_ID_2a1a52e340,3
C_ID_65f0fbb3ec,5
C_ID_c3b024cc95,1
C_ID_74b57dc134,0
C_ID_68f1ec4109,5
C_ID_17a0686b25,3
C_ID_a308f4caf5,5
C_ID_1ee25481c2,3
C_ID_aa69048eb6,0
C_ID_c17b1c4a19,5
C_ID_940ef6eb9e,3
C_ID_37ee026ff9,5
C_ID_425567f1a8,2
C_ID_a1c5ce835c,3
C_ID_d683dd1f81,3
C_ID_bd2b3efc53,2
C_ID_f5ce2fad3b,3
C_ID_9ce7cf6244,3
C_ID_d0e888f36a,0
C_ID_9c9aae0a96,2
C_ID_c609948852,2
C_ID_4d6db97953,0
C_ID_042e7869b9,3
C_ID_1c40dd61c3,5
C_ID_b46d69719b,0
C_ID_705906b848,3
C_ID_72c00351f7,3
C_ID_b97e5699c6,5
C_ID_554e4f5e62,0
C_ID_904a41c01c,5
C_ID_caac975f78,3
C_ID_53ad7d7673,3
C_ID_12c8eb2bb0,3
C_ID_6d8f7fd5ac,0
C_ID_be2df4966b,3
C_ID_bc04528ab3,0
C_ID_48fabd3a74,0
C_ID_ff19b99804,3
C_ID_d00678da46,0
C_ID_8b9bbd208f,3
C_ID_066e22ffea,3
C_ID_5ce424287f,3
C_ID_a73f9c0079,2
C_ID_23ce22ba5e,0
C_ID_a1e7a8e849,3
C_ID_536926ff34,3
C_ID_d7375ffacd,3
C_ID_5733a4270b,3
C_ID_4d5c0a1fe6,3
C_ID_f9c92bd0d1,5
C_ID_a0bde628c4,3
C_ID_10c6e8d1eb,0
C_ID_02e569ff24,0
C_ID_511710b53c,0
C_ID_12bc16ae54,3
C_ID_83bdaa7e63,3
C_ID_8f767039e1,2
C_ID_7940f791c4,0
C_ID_08c40eefb1,0
C_ID_5e3a31bf1e,2
C_ID_6943b7b8a8,3
C_ID_3a64a0e754,5
C_ID_ddd4fd49cb,0
C_ID_18eefd7aa5,0
C_ID_20cf73d456,3
C_ID_20ec914d55,4
C_ID_85f49d1c27,3
C_ID_a6a2cb90b0,3
C_ID_2a424e0959,3
C_ID_371b2d2985,3
C_ID_955792b72d,0
C_ID_1cb8099bc7,1
C_ID_c8b160e358,0
C_ID_c0c521bb75,5
C_ID_9bbffbbc47,3
C_ID_a37f1ffb98,0
C_ID_118d0fc2e8,0
C_ID_b2195ff988,0
C_ID_871b0d8845,1
C_ID_02592a22af,3
C_ID_41299b5e52,1
C_ID_05e105508b,3
C_ID_62dc88bdc7,5
C_ID_43f958e078,3
C_ID_d6f90636dc,3
C_ID_f0b90c9832,0
C_ID_5b7377d1d1,3
C_ID_a060f005a2,3
C_ID_42091c2106,3
C_ID_72f40bbd3b,0
C_ID_d9bece4804,5
C_ID_e4b0f09e6e,3
C_ID_faf35b2ed6,1
C_ID_9c2efa06c6,0
C_ID_61e324865e,0
C_ID_6fe9b83b27,1
C_ID_7737ec8522,0
C_ID_9f17e7c861,3
C_ID_e964a7c503,3
C_ID_9538b00d7d,3
C_ID_94ed7950bc,4
C_ID_4c1d47dc60,3
C_ID_108458c2d3,0
C_ID_c8e80a94ca,3
C_ID_a0ac272fdd,0
C_ID_19757565af,0
C_ID_f01bfe9911,3
C_ID_ba6573d1a2,2
C_ID_eaa59b0b05,0
C_ID_a4d68ec60c,0
C_ID_208b01427d,0
C_ID_a067a493f5,3
C_ID_8019391c74,0
C_ID_0b637c7d6a,0
C_ID_ae180cdf98,0
C_ID_76a0a536d3,3
C_ID_bcc8755c04,3
C_ID_64eff6f10e,5
C_ID_b04e9f01a1,2
C_ID_3aee48fc7e,0
C_ID_b7bcf77882,0
C_ID_b4e41d262e,2
C_ID_6b39041c7e,3
C_ID_db0ac06778,3
C_ID_998bd4feec,3
C_ID_fe30e9c12a,5
C_ID_6794882832,3
C_ID_8e238fcb72,3
C_ID_fe6127f9ea,1
C_ID_915b4ea63f,5
C_ID_55a44b0174,2
C_ID_05072fc458,3
C_ID_dc8023326d,3
C_ID_b4805d6d5c,5
C_ID_3c90d0b7e7,3
C_ID_1c8d491754,4
C_ID_37e31709cf,0
C_ID_32550575e8,5
C_ID_e2030eeae9,0
C_ID_349906a419,3
C_ID_fee25bd358,3
C_ID_870a63ca80,3
C_ID_2252a4c4dc,3
C_ID_c0d5afd210,5
C_ID_43fcda9c0f,3
C_ID_50698c088f,4
C_ID_b5753d64be,0
C_ID_aea1700419,5
C_ID_0066f95e36,5
C_ID_cbff0f6a20,0
C_ID_caa4352306,1
C_ID_5b90cf7dba,0
C_ID_2b9147934e,3
C_ID_0135651358,0
C_ID_380dc8d797,3
C_ID_6ce712a62b,0
C_ID_eb6bb294c2,0
C_ID_5427ca5b99,0
C_ID_393cd04ac8,0
C_ID_cc62b979df,3
C_ID_981df8bb2b,1
C_ID_abf39b288f,1
C_ID_6747dc3212,5
C_ID_fba9ce9922,5
C_ID_32e22eb4eb,0
C_ID_a10a1984f4,1
C_ID_94e5ad9cc9,2
C_ID_efec3a57d3,3
C_ID_5711a151cd,1
C_ID_6ff29e1a52,4
C_ID_427c3d80cb,3
C_ID_3e59523c49,0
C_ID_29397eed5d,2
C_ID_e245eb2338,0
C_ID_07703a5f32,5
C_ID_13d46f0f5a,2
C_ID_d56da41bac,0
C_ID_57a04c2a34,3
C_ID_81f0377767,3
C_ID_7e98caec85,0
C_ID_7daaff4523,0
